kepoi_name,koi_period,koi_prad,koi_teq,koi_disposition
K01673.01,2.49047,1.163e-05,-1.163e-05,FALSE POSITIVE
K02412.01,2.49324,9.349e-06,-9.349e-06,FALSE POSITIVE
K04296.01,2.49385,1.181e-05,-1.181e-05,CANDIDATE
K00928.01,2.49417,1.264e-06,-1.264e-06,CANDIDATE
K02774.01,2.49432,6.021e-06,-6.021e-06,FALSE POSITIVE
K01416.01,2.49578,1.818e-06,-1.818e-06,CONFIRMED
K07103.01,2.49633,1.43e-07,-1.43e-07,FALSE POSITIVE
K01019.01,2.49705,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K07436.01,2.49777,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K06699.01,2.49904,5.452e-05,-5.452e-05,FALSE POSITIVE
K04508.01,2.49915,1.527e-05,-1.527e-05,CANDIDATE
K07448.01,2.50013,4.011e-05,-4.011e-05,FALSE POSITIVE
K06512.01,2.50056,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K02695.01,2.50343,1.002e-05,-1.002e-05,CANDIDATE
K02055.03,2.50475,1.144e-05,-1.144e-05,CANDIDATE
K00828.01,2.50709,2.401e-06,-2.401e-06,FALSE POSITIVE
K00104.01,2.50806,3.78e-07,-3.78e-07,CONFIRMED
K02093.02,2.50812,1.454e-05,-1.454e-05,CANDIDATE
K01436.01,2.50855,7.668e-06,-7.668e-06,CONFIRMED
K07668.01,2.50933,4.145e-05,-4.145e-05,CANDIDATE
K01965.01,2.51463,4.428e-06,-4.428e-06,CONFIRMED
K07184.01,2.5169,2.926e-05,-2.926e-05,FALSE POSITIVE
K06788.01,2.5199,3.308e-05,-3.308e-05,FALSE POSITIVE
K07503.01,2.52123,2.407e-05,-2.407e-05,FALSE POSITIVE
K08073.01,2.52123,5.491e-05,-5.491e-05,FALSE POSITIVE
K07502.01,2.52125,1.8e-07,-1.8e-07,FALSE POSITIVE
K07485.01,2.52127,0.001108,-0.001108,FALSE POSITIVE
K07504.01,2.52127,3.112e-05,-3.112e-05,FALSE POSITIVE
K02919.01,2.52259,6.821e-06,-6.821e-06,CANDIDATE
K02638.01,2.52402,6.547e-06,-6.547e-06,CANDIDATE
K07818.01,2.52444,2.092e-05,-2.092e-05,CANDIDATE
K06866.01,2.52539,2.017e-06,-2.017e-06,FALSE POSITIVE
K07116.01,2.52558,2.836e-05,-2.836e-05,CANDIDATE
K00755.01,2.52559,3.761e-06,-3.761e-06,CONFIRMED
K03822.01,2.52907,2.154e-06,-2.154e-06,FALSE POSITIVE
K05713.01,2.53021,0.004023,-0.004023,FALSE POSITIVE
K03866.01,2.53114,5.524e-06,-5.524e-06,FALSE POSITIVE
K06410.01,2.53471,1.437e-05,-1.437e-05,FALSE POSITIVE
K07082.01,2.53474,4.27e-07,-4.27e-07,FALSE POSITIVE
K01626.01,2.53476,7.432e-06,-7.432e-06,CONFIRMED
K06967.01,2.53539,8.596e-06,-8.596e-06,FALSE POSITIVE
K02795.01,2.5355,1.826e-05,-1.826e-05,FALSE POSITIVE
K02674.03,2.53573,1.109e-05,-1.109e-05,CONFIRMED
K07149.01,2.53708,1.41e-07,-1.41e-07,FALSE POSITIVE
K01750.02,2.53742,1.271e-05,-1.271e-05,CANDIDATE
K00794.01,2.53918,5.073e-06,-5.073e-06,CONFIRMED
K06931.01,2.54031,2.198e-05,-2.198e-05,CANDIDATE
K02103.01,2.54306,9.212e-06,-9.212e-06,CONFIRMED
K03588.01,2.54459,5.26e-07,-5.26e-07,FALSE POSITIVE
K03960.01,2.54557,1.388e-05,-1.388e-05,FALSE POSITIVE
K01867.01,2.54956,3.743e-06,-3.743e-06,CONFIRMED
K04241.01,2.55315,1.24e-05,-1.24e-05,CONFIRMED
K03903.01,2.55392,7.809e-06,-7.809e-06,FALSE POSITIVE
K01047.01,2.55549,3.052e-05,-3.052e-05,FALSE POSITIVE
K06213.01,2.55924,3.044e-06,-3.044e-06,FALSE POSITIVE
K06631.01,2.56271,2.504e-05,-2.504e-05,CANDIDATE
K06746.01,2.56401,3.5205e-05,-3.5205e-05,CANDIDATE
K06052.01,2.56572,3.126e-06,-3.126e-06,FALSE POSITIVE
K00756.03,2.56659,1.781e-05,-1.781e-05,CONFIRMED
K07391.01,2.57043,4.97e-07,-4.97e-07,FALSE POSITIVE
K04146.02,2.57384,1.68e-05,-1.68e-05,CANDIDATE
K00248.03,2.57657,1.951e-06,-1.951e-06,CONFIRMED
K01511.01,2.57885,5.696e-06,-5.696e-06,CONFIRMED
K01364.05,2.58083,1.223e-05,-1.223e-05,CONFIRMED
K06092.01,2.5816,1.064e-06,-1.064e-06,FALSE POSITIVE
K04383.02,2.58394,2.379e-05,-2.379e-05,CANDIDATE
K00292.01,2.58664,2.709e-06,-2.709e-06,CONFIRMED
K01542.01,2.58688,1.826e-06,-1.826e-06,FALSE POSITIVE
K03925.02,2.5904,0.0001653,-0.0001653,CONFIRMED
K01731.01,2.59488,1.062e-05,-1.062e-05,CANDIDATE
K03770.01,2.60721,1.819e-05,-1.819e-05,CANDIDATE
K02472.01,2.60755,6.585e-06,-6.585e-06,CONFIRMED
K02523.02,2.6109,2.113e-05,-2.113e-05,CANDIDATE
K01427.01,2.61302,6.11e-06,-6.11e-06,CONFIRMED
K04232.01,2.61577,1.619e-05,-1.619e-05,CONFIRMED
K04148.01,2.61585,1.845e-05,-1.845e-05,FALSE POSITIVE
K05962.01,2.61594,7.759e-05,-7.759e-05,FALSE POSITIVE
K06133.01,2.61609,0.0002203,-0.0002203,FALSE POSITIVE
K01501.01,2.61703,6.592e-06,-6.592e-06,CONFIRMED
K03741.01,2.61728,2.778e-06,-2.778e-06,FALSE POSITIVE
K03653.01,2.61728,1.018e-06,-1.018e-06,FALSE POSITIVE
K01636.01,2.61841,1.326e-05,-1.326e-05,FALSE POSITIVE
K07363.01,2.61841,1.13e-07,-1.13e-07,FALSE POSITIVE
K07364.01,2.61844,2.461e-05,-2.461e-05,FALSE POSITIVE
K02978.01,2.61846,1.948e-05,-1.948e-05,FALSE POSITIVE
K08029.01,2.61855,6.24e-05,-6.24e-05,FALSE POSITIVE
K01644.01,2.62171,7.641e-06,-7.641e-06,FALSE POSITIVE
K02601.01,2.62213,9.919e-06,-9.919e-06,FALSE POSITIVE
K05115.01,2.62283,9.2e-08,-9.2e-08,FALSE POSITIVE
K06988.01,2.62387,1.31e-07,-1.31e-07,FALSE POSITIVE
K00141.01,2.62423,3.89e-07,-3.89e-07,CANDIDATE
K00605.01,2.62812,1.77e-06,-1.77e-06,CONFIRMED
K02804.01,2.62838,1.773e-05,-1.773e-05,FALSE POSITIVE
K02277.01,2.62983,2.15e-05,-2.15e-05,FALSE POSITIVE
K06297.01,2.62987,4.86e-07,-4.86e-07,FALSE POSITIVE
K07515.01,2.63009,6.78e-07,-6.78e-07,FALSE POSITIVE
K02088.01,2.63009,1.249e-05,-1.249e-05,FALSE POSITIVE
K01305.01,2.63385,8.353e-06,-8.353e-06,CONFIRMED
K04854.01,2.63528,2.09e-05,-2.09e-05,CANDIDATE
K03444.03,2.63595,1.757e-05,-1.757e-05,CANDIDATE
K03956.01,2.6369,3.395e-06,-3.395e-06,FALSE POSITIVE
K03565.01,2.63757,3.63e-07,-3.63e-07,FALSE POSITIVE
K00243.01,2.63757,1.857e-06,-1.857e-06,FALSE POSITIVE
K06026.01,2.63843,3.56e-07,-3.56e-07,FALSE POSITIVE
K05692.01,2.64181,2.062e-05,-2.062e-05,CANDIDATE
K06798.01,2.64185,5.358e-05,-5.358e-05,CANDIDATE
K05754.01,2.6456,1.348e-06,-1.348e-06,FALSE POSITIVE
K02248.04,2.64623,2.06e-05,-2.06e-05,CANDIDATE
K03670.01,2.6483,2.682e-06,-2.682e-06,FALSE POSITIVE
K06123.01,2.64903,1.003e-06,-1.003e-06,FALSE POSITIVE
K06579.01,2.65281,3.433e-05,-3.433e-05,CANDIDATE
K06870.01,2.65942,8.9e-08,-8.9e-08,FALSE POSITIVE
K07114.01,2.66583,0.0001529,-0.0001529,FALSE POSITIVE
K07113.01,2.66588,2.55e-07,-2.55e-07,FALSE POSITIVE
K04332.01,2.66589,3.256e-05,-3.256e-05,FALSE POSITIVE
K06359.01,2.66696,8.04e-07,-8.04e-07,FALSE POSITIVE
K07140.01,2.66811,6.752e-05,-6.752e-05,FALSE POSITIVE
K02491.01,2.66831,1.026e-05,-1.026e-05,CONFIRMED
K00347.01,2.67194,1.638e-06,-1.638e-06,CANDIDATE
K02540.01,2.67597,1.745e-05,-1.745e-05,FALSE POSITIVE
K06738.01,2.68051,3.77e-07,-3.77e-07,FALSE POSITIVE
K03631.01,2.68277,1.203e-06,-1.203e-06,FALSE POSITIVE
K01147.01,2.68277,1.34e-05,-1.34e-05,FALSE POSITIVE
K00290.01,2.6834,3.649e-06,-3.649e-06,FALSE POSITIVE
K00183.01,2.68433,8.2e-08,-8.2e-08,CONFIRMED
K02300.01,2.68505,4.508e-06,-4.508e-06,CONFIRMED
K01777.01,2.68522,1.339e-06,-1.339e-06,FALSE POSITIVE
K07088.01,2.68814,1.569e-05,-1.569e-05,CANDIDATE
K00883.01,2.6889,1.9e-07,-1.9e-07,CANDIDATE
K07773.01,2.6934,2.951e-05,-2.951e-05,CANDIDATE
K07709.01,2.69487,3.816e-05,-3.816e-05,FALSE POSITIVE
K02188.01,2.69634,1.691e-05,-1.691e-05,FALSE POSITIVE
K03902.01,2.69635,1.099e-05,-1.099e-05,FALSE POSITIVE
K07344.01,2.69635,1.51e-07,-1.51e-07,FALSE POSITIVE
K02800.01,2.69636,1.566e-05,-1.566e-05,FALSE POSITIVE
K00748.01,2.69637,7.534e-06,-7.534e-06,FALSE POSITIVE
K02284.01,2.69788,2.815e-05,-2.815e-05,FALSE POSITIVE
K01224.01,2.69802,2.615e-06,-2.615e-06,FALSE POSITIVE
K00761.01,2.70129,5.634e-06,-5.634e-06,FALSE POSITIVE
K06600.01,2.70582,1.582e-05,-1.582e-05,CANDIDATE
K01883.01,2.70731,8.96e-06,-8.96e-06,CONFIRMED
K05976.01,2.70957,4.94e-07,-4.94e-07,FALSE POSITIVE
K00800.01,2.7115,3.8e-06,-3.8e-06,CONFIRMED
K01979.01,2.71408,3.865e-06,-3.865e-06,CONFIRMED
K04360.01,2.71604,1.405e-05,-1.405e-05,CONFIRMED
K07023.01,2.71772,3.965e-05,-3.965e-05,CANDIDATE
K05359.01,2.72002,0.000389,-0.000389,CANDIDATE
K02844.01,2.72288,1.562e-05,-1.562e-05,FALSE POSITIVE
K03792.01,2.72386,5.62e-06,-5.62e-06,FALSE POSITIVE
K02579.01,2.7296,1.312e-05,-1.312e-05,CANDIDATE
K02179.02,2.73277,5.914e-06,-5.914e-06,CONFIRMED
K07263.01,2.73399,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K06503.01,2.73515,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K00534.02,2.7359,4.502e-06,-4.502e-06,CONFIRMED
K06995.01,2.73948,3.64e-07,-3.64e-07,FALSE POSITIVE
K01247.01,2.73987,2.29e-07,-2.29e-07,FALSE POSITIVE
K05544.01,2.74259,8.022e-06,-8.022e-06,FALSE POSITIVE
K01714.01,2.74398,9.484e-06,-9.484e-06,CANDIDATE
K06088.01,2.74512,2.665e-06,-2.665e-06,FALSE POSITIVE
K07200.01,2.74564,2.72e-07,-2.72e-07,FALSE POSITIVE
K06155.01,2.74591,1.72e-07,-1.72e-07,FALSE POSITIVE
K05832.01,2.74703,1.088e-05,-1.088e-05,FALSE POSITIVE
K07532.01,2.75157,2.353e-06,-2.353e-06,FALSE POSITIVE
K00517.01,2.75236,1.738e-06,-1.738e-06,CONFIRMED
K04223.01,2.75402,0.0005967,-0.0005967,FALSE POSITIVE
K02765.01,2.75505,1.369e-05,-1.369e-05,FALSE POSITIVE
K00663.01,2.75564,1.909e-06,-1.909e-06,CONFIRMED
K06386.01,2.75654,1.343e-06,-1.343e-06,FALSE POSITIVE
K01201.01,2.75758,6.935e-06,-6.935e-06,CANDIDATE
K01130.01,2.75779,7.05e-07,-7.05e-07,FALSE POSITIVE
K02026.01,2.75798,9.28e-06,-9.28e-06,CONFIRMED
K01956.01,2.75957,9.53e-06,-9.53e-06,FALSE POSITIVE
K02608.01,2.76122,2.052e-05,-2.052e-05,CONFIRMED
K03022.01,2.76264,1.624e-05,-1.624e-05,CANDIDATE
K06022.01,2.76562,9.96e-07,-9.96e-07,FALSE POSITIVE
K01189.01,2.78388,2.349e-06,-2.349e-06,FALSE POSITIVE
K00975.01,2.78582,5.258e-06,-5.258e-06,CONFIRMED
K02225.01,2.78787,9.773e-06,-9.773e-06,CONFIRMED
K04565.01,2.78802,7.933e-05,-7.933e-05,FALSE POSITIVE
K02977.01,2.78818,1.852e-05,-1.852e-05,CONFIRMED
K04097.01,2.79064,4.44e-06,-4.44e-06,CANDIDATE
K05636.01,2.79124,1.266e-05,-1.266e-05,FALSE POSITIVE
K00720.04,2.7959,1.411e-05,-1.411e-05,CONFIRMED
K06434.01,2.79666,1.136e-06,-1.136e-06,FALSE POSITIVE
K02060.01,2.80011,4.014e-06,-4.014e-06,CANDIDATE
K01577.01,2.80624,7.519e-06,-7.519e-06,CONFIRMED
K02516.01,2.81043,2.115e-05,-2.115e-05,CANDIDATE
K04138.01,2.81401,5.175e-05,-5.175e-05,FALSE POSITIVE
K00767.01,2.8165,1.65e-07,-1.65e-07,CONFIRMED
K03804.01,2.81753,7.721e-05,-7.721e-05,FALSE POSITIVE
K02248.01,2.81815,1.09e-05,-1.09e-05,CANDIDATE
K01539.01,2.81945,1.83e-06,-1.83e-06,CANDIDATE
K00537.01,2.82019,3.592e-06,-3.592e-06,CONFIRMED
K06292.01,2.82133,3.39e-07,-3.39e-07,FALSE POSITIVE
K02331.01,2.83265,8.329e-06,-8.329e-06,CONFIRMED
K06853.01,2.83402,3.323e-05,-3.323e-05,FALSE POSITIVE
K01127.03,2.83669,2.819e-05,-2.819e-05,CANDIDATE
K05171.01,2.84574,3.194e-06,-3.194e-06,FALSE POSITIVE
K03840.01,2.84574,2.245e-06,-2.245e-06,FALSE POSITIVE
K02161.01,2.84574,1.149e-05,-1.149e-05,FALSE POSITIVE
K03825.01,2.84575,2.054e-06,-2.054e-06,FALSE POSITIVE
K02685.01,2.84652,7.596e-06,-7.596e-06,FALSE POSITIVE
K00929.02,2.85188,4.323e-05,-4.323e-05,CANDIDATE
K02156.01,2.85235,2.926e-06,-2.926e-06,CONFIRMED
K01050.02,2.85313,4.356e-06,-4.356e-06,CONFIRMED
K07257.01,2.85609,3.54e-06,-3.54e-06,FALSE POSITIVE
K04602.01,2.85855,2.18e-05,-2.18e-05,CANDIDATE
K04953.01,2.85888,5.926e-06,-5.926e-06,FALSE POSITIVE
K07637.01,2.8589,2.619e-05,-2.619e-05,FALSE POSITIVE
K00866.01,2.86116,3.059e-06,-3.059e-06,FALSE POSITIVE
K01016.01,2.86668,2.851e-06,-2.851e-06,FALSE POSITIVE
K02127.01,2.87066,1.503e-05,-1.503e-05,FALSE POSITIVE
K02684.01,2.87365,6.495e-06,-6.495e-06,FALSE POSITIVE
K06107.01,2.87366,2.969e-06,-2.969e-06,FALSE POSITIVE
K00619.01,2.87924,1.193e-06,-1.193e-06,CANDIDATE
K04735.01,2.87998,2.427e-05,-2.427e-05,CANDIDATE
K06334.01,2.8811,2.08e-07,-2.08e-07,FALSE POSITIVE
K06054.01,2.88134,3.282e-06,-3.282e-06,FALSE POSITIVE
K03781.01,2.88242,4.53e-06,-4.53e-06,FALSE POSITIVE
K02705.01,2.88676,3.741e-06,-3.741e-06,CONFIRMED
K02913.01,2.88879,1.761e-05,-1.761e-05,CONFIRMED
K02210.01,2.8889,7.104e-06,-7.104e-06,CONFIRMED
K07030.01,2.89209,4.3e-07,-4.3e-07,FALSE POSITIVE
K02101.01,2.89222,7.009e-06,-7.009e-06,CONFIRMED
K04032.02,2.89224,1.616e-05,-1.616e-05,CONFIRMED
K04298.01,2.89495,2.251e-05,-2.251e-05,CANDIDATE
K00952.04,2.89601,4.317e-06,-4.317e-06,CONFIRMED
K01068.01,2.89743,5.09e-06,-5.09e-06,FALSE POSITIVE
K03655.01,2.89744,1.092e-06,-1.092e-06,FALSE POSITIVE
K06959.01,2.89783,1.99e-07,-1.99e-07,FALSE POSITIVE
K01340.01,2.90061,1.391e-05,-1.391e-05,FALSE POSITIVE
K03659.01,2.90061,1.145e-06,-1.145e-06,FALSE POSITIVE
K03159.01,2.90394,3.65e-05,-3.65e-05,FALSE POSITIVE
K02859.04,2.90512,1.541e-05,-1.541e-05,CANDIDATE
K06375.01,2.90805,5.232e-05,-5.232e-05,CANDIDATE
K00493.01,2.90845,6.116e-06,-6.116e-06,FALSE POSITIVE
K06362.01,2.90845,8.93e-07,-8.93e-07,FALSE POSITIVE
K01432.03,2.92721,1.496e-05,-1.496e-05,CONFIRMED
K01571.01,2.92879,1.064e-05,-1.064e-05,FALSE POSITIVE
K01487.01,2.92928,1.547e-05,-1.547e-05,FALSE POSITIVE
K03746.01,2.9293,2.999e-06,-2.999e-06,FALSE POSITIVE
K02427.01,2.93102,2.302e-05,-2.302e-05,FALSE POSITIVE
K02562.01,2.93225,3.967e-05,-3.967e-05,FALSE POSITIVE
K02250.01,2.93536,5.061e-06,-5.061e-06,CANDIDATE
K01163.01,2.93653,5.136e-06,-5.136e-06,CONFIRMED
K02458.02,2.93659,9.202e-06,-9.202e-06,CONFIRMED
K00510.01,2.9403,4.738e-06,-4.738e-06,CONFIRMED
K02836.01,2.94194,1.324e-05,-1.324e-05,CONFIRMED
K04467.01,2.94242,1.463e-05,-1.463e-05,CANDIDATE
K04968.01,2.94541,6.75e-06,-6.75e-06,FALSE POSITIVE
K04382.01,2.94649,2.514e-05,-2.514e-05,CONFIRMED
K00014.01,2.94738,3.228e-06,-3.228e-06,FALSE POSITIVE
K02146.01,2.94903,7.72e-06,-7.72e-06,CONFIRMED
K06520.01,2.9546,0.0001104,-0.0001104,FALSE POSITIVE
K01966.01,2.95601,7.315e-06,-7.315e-06,FALSE POSITIVE
K06346.01,2.95906,0.0003305,-0.0003305,CANDIDATE
K04925.01,2.96384,8.19e-07,-8.19e-07,FALSE POSITIVE
K01637.01,2.97042,1.069e-05,-1.069e-05,CONFIRMED
K01161.03,2.97137,1.06e-05,-1.06e-05,CONFIRMED
K01795.01,2.97205,6.745e-06,-6.745e-06,FALSE POSITIVE
K03844.01,2.97416,3.612e-06,-3.612e-06,FALSE POSITIVE
K06325.01,2.97586,5.996e-05,-5.996e-05,FALSE POSITIVE
K04527.01,2.97599,5.192e-05,-5.192e-05,FALSE POSITIVE
K02265.01,2.97601,2.549e-05,-2.549e-05,FALSE POSITIVE
K04980.01,2.97601,1.43e-07,-1.43e-07,FALSE POSITIVE
K03509.01,2.97602,1.594e-05,-1.594e-05,FALSE POSITIVE
K00300.01,2.97602,8.299e-06,-8.299e-06,FALSE POSITIVE
K06324.01,2.97606,5.632e-05,-5.632e-05,FALSE POSITIVE
K04646.01,2.97608,3.761e-05,-3.761e-05,FALSE POSITIVE
K07655.01,2.97615,0.0001345,-0.0001345,FALSE POSITIVE
K04883.01,2.97887,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K07420.01,2.98048,1.78e-07,-1.78e-07,FALSE POSITIVE
K02704.02,2.98416,8.749e-06,-8.749e-06,CONFIRMED
K03078.01,2.98618,2.655e-05,-2.655e-05,CANDIDATE
K00052.01,2.98786,2.306e-06,-2.306e-06,FALSE POSITIVE
K01188.01,2.98809,6.206e-06,-6.206e-06,FALSE POSITIVE
K03700.01,2.99025,2.332e-06,-2.332e-06,FALSE POSITIVE
K00808.01,2.99025,1.168e-05,-1.168e-05,FALSE POSITIVE
K06588.01,2.99188,5.1e-07,-5.1e-07,FALSE POSITIVE
K03798.01,2.99189,4.23e-06,-4.23e-06,FALSE POSITIVE
K04167.01,2.99195,3.761e-05,-3.761e-05,FALSE POSITIVE
K00591.01,2.99265,1.462e-05,-1.462e-05,FALSE POSITIVE
K03614.01,2.99266,1.657e-06,-1.657e-06,FALSE POSITIVE
K03868.01,2.9927,4.057e-06,-4.057e-06,FALSE POSITIVE
K03609.01,2.99536,6.34e-07,-6.34e-07,FALSE POSITIVE
K01624.01,2.9954,1.352e-05,-1.352e-05,FALSE POSITIVE
K03008.01,2.99793,2.777e-05,-2.777e-05,CONFIRMED
K03212.01,3.00012,0.0001696,-0.0001696,FALSE POSITIVE
K04924.01,3.00318,0.000177,-0.000177,FALSE POSITIVE
K01211.01,3.00363,1.364e-05,-1.364e-05,FALSE POSITIVE
K00208.01,3.00388,3.581e-06,-3.581e-06,CONFIRMED
K01781.02,3.00516,1.922e-06,-1.922e-06,CONFIRMED
K02063.01,3.00725,1.144e-05,-1.144e-05,CONFIRMED
K07324.01,3.00825,3.5205e-05,-3.5205e-05,FALSE POSITIVE
K07286.01,3.0086,6.04e-07,-6.04e-07,FALSE POSITIVE
K02820.01,3.00912,1.464e-05,-1.464e-05,CONFIRMED
K03542.01,3.01248,1.42e-07,-1.42e-07,FALSE POSITIVE
K00015.01,3.01248,1.161e-06,-1.161e-06,FALSE POSITIVE
K01357.01,3.01433,5.5e-06,-5.5e-06,CANDIDATE
K03656.01,3.01552,1.267e-06,-1.267e-06,FALSE POSITIVE
K02174.04,3.0161,2.715e-05,-2.715e-05,CANDIDATE
K01369.01,3.01618,9.751e-06,-9.751e-06,CANDIDATE
K05111.01,3.01716,5.322e-06,-5.322e-06,FALSE POSITIVE
K01603.01,3.02168,8.511e-06,-8.511e-06,CONFIRMED
K00135.01,3.02409,2.25e-07,-2.25e-07,CONFIRMED
K02534.01,3.02558,1.202e-05,-1.202e-05,CONFIRMED
K06029.01,3.02676,2.63e-07,-2.63e-07,FALSE POSITIVE
K04160.01,3.03197,1.415e-05,-1.415e-05,CONFIRMED
K00697.01,3.03215,3.343e-06,-3.343e-06,CONFIRMED
K02583.01,3.03267,1.374e-05,-1.374e-05,CANDIDATE
K01602.02,3.03359,3.558e-05,-3.558e-05,CANDIDATE
K04185.01,3.03521,5.17e-06,-5.17e-06,CANDIDATE
K02842.03,3.03621,7.243e-06,-7.243e-06,CONFIRMED
K00840.01,3.04033,3.37e-07,-3.37e-07,CONFIRMED
K00646.01,3.04155,1.76e-07,-1.76e-07,FALSE POSITIVE
K04850.01,3.04185,1.869e-05,-1.869e-05,CANDIDATE
K07154.01,3.0446,4.591e-05,-4.591e-05,FALSE POSITIVE
K07929.01,3.04464,7.901e-05,-7.901e-05,FALSE POSITIVE
K02566.01,3.04468,4.333e-05,-4.333e-05,FALSE POSITIVE
K03877.01,3.04477,1.383e-05,-1.383e-05,FALSE POSITIVE
K00930.01,3.04477,4.462e-06,-4.462e-06,FALSE POSITIVE
K07138.01,3.04477,2.17e-07,-2.17e-07,FALSE POSITIVE
K08177.01,3.04478,0.0001198,-0.0001198,FALSE POSITIVE
K02199.02,3.05293,2.809e-05,-2.809e-05,CANDIDATE
K01235.01,3.05356,6.107e-06,-6.107e-06,FALSE POSITIVE
K03613.01,3.05358,4.38e-07,-4.38e-07,FALSE POSITIVE
K00552.01,3.05517,1.176e-06,-1.176e-06,FALSE POSITIVE
K04347.01,3.0571,2.163e-05,-2.163e-05,CONFIRMED
K04208.01,3.05773,2.054e-05,-2.054e-05,CANDIDATE
K04062.01,3.05934,7.25e-05,-7.25e-05,FALSE POSITIVE
K07766.01,3.06026,4.047e-05,-4.047e-05,FALSE POSITIVE
K00665.03,3.07155,1.285e-05,-1.285e-05,CONFIRMED
K00500.03,3.07215,3.508e-06,-3.508e-06,CONFIRMED
K04577.02,3.07365,2.796e-05,-2.796e-05,CANDIDATE
K06978.01,3.07551,1.915e-05,-1.915e-05,CANDIDATE
K01860.03,3.07645,1.038e-05,-1.038e-05,CANDIDATE
K04699.01,3.07714,4.18e-05,-4.18e-05,CANDIDATE
K04628.01,3.08724,2.655e-05,-2.655e-05,FALSE POSITIVE
K03043.01,3.08943,3.349e-05,-3.349e-05,CANDIDATE
K06358.01,3.09383,2.28e-05,-2.28e-05,CANDIDATE
K02706.01,3.09757,3.169e-05,-3.169e-05,CANDIDATE
K06276.01,3.09873,2.533e-05,-2.533e-05,CANDIDATE
K07362.01,3.10198,1.002e-05,-1.002e-05,FALSE POSITIVE
K06223.01,3.10373,1.12e-07,-1.12e-07,FALSE POSITIVE
K00161.01,3.10551,1.149e-06,-1.149e-06,CONFIRMED
K00338.02,3.10763,1.537e-05,-1.537e-05,CONFIRMED
K00944.01,3.10825,1.59e-06,-1.59e-06,CANDIDATE
K07842.01,3.11142,4.97e-05,-4.97e-05,CANDIDATE
K06569.01,3.1153,2.65e-07,-2.65e-07,FALSE POSITIVE
K02580.01,3.11604,1.188e-05,-1.188e-05,CONFIRMED
K01284.01,3.11709,6.56e-07,-6.56e-07,FALSE POSITIVE
K00194.01,3.12083,1.986e-06,-1.986e-06,CONFIRMED
K01243.01,3.12581,8.551e-06,-8.551e-06,FALSE POSITIVE
K03622.01,3.12582,7.19e-07,-7.19e-07,FALSE POSITIVE
K01815.01,3.12686,1.692e-06,-1.692e-06,CONFIRMED
K05812.01,3.13184,0.000682,-0.000682,CANDIDATE
K00025.01,3.1326,1.481e-06,-1.481e-06,FALSE POSITIVE
K00733.03,3.13295,1.017e-05,-1.017e-05,CONFIRMED
K04240.01,3.13394,2.005e-05,-2.005e-05,FALSE POSITIVE
K00543.02,3.13785,7.008e-06,-7.008e-06,CONFIRMED
K07126.01,3.13858,1.42e-07,-1.42e-07,FALSE POSITIVE
K02363.01,3.13878,1.164e-05,-1.164e-05,CANDIDATE
K00957.01,3.14051,5.466e-06,-5.466e-06,FALSE POSITIVE
K07520.01,3.14736,5.341e-05,-5.341e-05,CANDIDATE
K01491.01,3.14866,8.304e-06,-8.304e-06,CONFIRMED
K03425.02,3.15722,1.947e-05,-1.947e-05,CANDIDATE
K00658.01,3.16269,3.023e-06,-3.023e-06,CONFIRMED
K00926.01,3.16635,2.532e-06,-2.532e-06,CONFIRMED
K00848.01,3.16647,2.222e-06,-2.222e-06,FALSE POSITIVE
K00863.01,3.16789,3.869e-06,-3.869e-06,CONFIRMED
K02200.01,3.1706,1.001e-05,-1.001e-05,CONFIRMED
K00606.01,3.17063,2.272e-06,-2.272e-06,FALSE POSITIVE
K02359.01,3.17276,2.365e-05,-2.365e-05,FALSE POSITIVE
K02872.01,3.17319,2.058e-05,-2.058e-05,FALSE POSITIVE
K02466.01,3.17323,1.095e-05,-1.095e-05,CONFIRMED
K00685.01,3.17391,4.401e-06,-4.401e-06,CONFIRMED
K01239.02,3.17406,1.098e-05,-1.098e-05,CANDIDATE
K01703.01,3.17464,1.303e-05,-1.303e-05,FALSE POSITIVE
K05460.01,3.17488,0.0001232,-0.0001232,FALSE POSITIVE
K00223.01,3.17741,1.587e-06,-1.587e-06,CONFIRMED
K02050.02,3.17796,1.868e-05,-1.868e-05,CANDIDATE
K00987.01,3.17927,3.255e-06,-3.255e-06,CONFIRMED
K00117.03,3.18003,7.278e-06,-7.278e-06,CONFIRMED
K01678.01,3.18396,1.069e-06,-1.069e-06,FALSE POSITIVE
K03571.01,3.18509,5.51e-07,-5.51e-07,FALSE POSITIVE
K00933.01,3.18707,8.799e-06,-8.799e-06,FALSE POSITIVE
K03712.01,3.18709,8.296e-06,-8.296e-06,FALSE POSITIVE
K03461.02,3.18741,8.968e-05,-8.968e-05,FALSE POSITIVE
K03953.01,3.18775,1.82e-05,-1.82e-05,FALSE POSITIVE
K02004.02,3.18899,1.97e-05,-1.97e-05,CONFIRMED
K04849.01,3.19938,2.601e-05,-2.601e-05,CANDIDATE
K03858.01,3.20422,6.329e-06,-6.329e-06,FALSE POSITIVE
